2014-03-16 0:44:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:17:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:17:02 - INFO --> |         25 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:18:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:18:02 - INFO --> |         27 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:18:04 - INFO --> |         28 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:19:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:19:02 - INFO --> |         29 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:19:04 - INFO --> |         30 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:20:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:20:02 - INFO --> |         31 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:20:04 - INFO --> |         32 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:21:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:21:02 - INFO --> |         33 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:21:04 - INFO --> |         34 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:21:06 - INFO --> |         36 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:22:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:22:02 - INFO --> |         37 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:23:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:23:02 - INFO --> |         38 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:24:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:24:02 - INFO --> |         39 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:25:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:25:02 - INFO --> |         40 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:26:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:26:02 - INFO --> |         41 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:27:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-16 12:27:02 - INFO --> |         42 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:27:04 - INFO --> |         43 | 2     |          au2man |               1 |            0 |         100.00000000 |   8,888,888.00000000 |           0.00000000 |
2014-03-16 12:29:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
