2014-03-22 0:01:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 0:59:05 - INFO --> |        260 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:02:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:02:01 - INFO --> |        262 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:02:03 - INFO --> |        263 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:02:05 - INFO --> |        264 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:02:07 - INFO --> |        265 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:03:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:03:01 - INFO --> |        266 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:03:03 - INFO --> |        267 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:04:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:04:01 - INFO --> |        268 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 1:04:03 - INFO --> |        269 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 1:04:05 - INFO --> |        270 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:04:07 - INFO --> |        271 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:04:09 - INFO --> |        272 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:04:11 - INFO --> |        273 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:04:13 - INFO --> |        274 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:07:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:07:01 - INFO --> |        275 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.18000000 |           0.00000000 |
2014-03-22 1:07:03 - INFO --> |        276 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:08:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:08:01 - INFO --> |        277 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:09:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:09:01 - INFO --> |        278 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:09:03 - INFO --> |        279 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:10:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:10:02 - INFO --> |        280 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:12:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:12:01 - INFO --> |        281 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.02000000 |           0.00000000 |
2014-03-22 1:13:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:13:01 - INFO --> |        282 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:13:03 - INFO --> |        283 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:14:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:14:01 - INFO --> |        284 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:14:03 - INFO --> |        285 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:19:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:19:01 - INFO --> |        286 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 1:19:03 - INFO --> |        287 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:19:05 - INFO --> |        288 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:21:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:21:01 - INFO --> |        289 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:21:03 - INFO --> |        290 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:23:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:23:01 - INFO --> |        291 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:24:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:24:01 - INFO --> |        292 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:25:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:25:01 - INFO --> |        294 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:25:03 - INFO --> |        295 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:25:05 - INFO --> |        296 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:25:07 - INFO --> |        297 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:25:09 - INFO --> |        298 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:29:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:29:01 - INFO --> |        300 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:29:03 - INFO --> |        301 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:33:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:33:01 - INFO --> |        303 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 1:33:03 - INFO --> |        304 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:34:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:34:01 - INFO --> |        305 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:34:03 - INFO --> |        306 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:34:05 - INFO --> |        307 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:35:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:35:01 - INFO --> |        308 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 1:35:03 - INFO --> |        309 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:37:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:37:01 - INFO --> |        310 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:37:03 - INFO --> |        311 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:37:05 - INFO --> |        312 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:39:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:39:01 - INFO --> |        313 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:39:03 - INFO --> |        314 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:41:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:41:01 - INFO --> |        315 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 1:42:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:42:01 - INFO --> |        316 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:47:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:47:01 - INFO --> |        317 | 2     |        Bitminer |               5 |            0 |         100.00000000 |          10.18000000 |           0.00000000 |
2014-03-22 1:50:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:50:01 - INFO --> |        318 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:50:03 - INFO --> |        319 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:50:05 - INFO --> |        320 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:51:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:51:01 - INFO --> |        321 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 1:52:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:52:01 - INFO --> |        322 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 1:53:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:53:01 - INFO --> |        323 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 1:54:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:54:01 - INFO --> |        324 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:54:03 - INFO --> |        325 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 1:56:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 1:56:02 - INFO --> |        326 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 2:00:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:00:02 - INFO --> |        327 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 2:01:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:01:01 - INFO --> |        328 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:02:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:02:01 - INFO --> |        329 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.18000000 |           0.00000000 |
2014-03-22 2:02:03 - INFO --> |        330 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:03:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:03:01 - INFO --> |        331 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:05:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:05:02 - INFO --> |        332 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 2:05:04 - INFO --> |        333 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:12:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:12:01 - INFO --> |        334 | 2     |        Bitminer |               3 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 2:14:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:14:01 - INFO --> |        335 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:14:04 - INFO --> |        336 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 2:15:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:15:01 - INFO --> |        337 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.18000000 |           0.00000000 |
2014-03-22 2:16:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:16:01 - INFO --> |        338 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:16:03 - INFO --> |        339 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 2:17:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:17:01 - INFO --> |        340 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 2:18:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:18:01 - INFO --> |        341 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:19:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:19:01 - INFO --> |        342 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.02000000 |           0.00000000 |
2014-03-22 2:20:02 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:20:02 - INFO --> |        343 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:22:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:22:01 - INFO --> |        344 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.01000000 |           0.00000000 |
2014-03-22 2:23:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:23:01 - INFO --> |        345 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.00000000 |           0.00000000 |
2014-03-22 2:24:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:24:01 - INFO --> |        346 | 2     |        Bitminer |               1 |            0 |         100.00000000 |          10.17000000 |           0.00000000 |
2014-03-22 2:27:01 - INFO --> |      Block | ID    |        Username |           Valid |      Invalid |           Percentage |               Payout |             Donation |
2014-03-22 2:27:01 - INFO --> |        347 | 2     |        Bitminer |               2 |            0 |         100.00000000 |          10.34000000 |           0.00000000 |
