2014-03-14 0:00:05 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:00:05 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:00:05 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:00:05 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:01:05 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:01:05 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:01:05 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:01:05 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:02:05 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:02:05 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:02:05 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:02:05 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:03:05 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:03:05 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:03:05 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:03:05 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:04:05 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:04:05 - INFO --> | cleanupNotifications |          0 |    0.001 |     OK | No notifications deleted                 |
2014-03-14 0:04:05 - INFO --> | cleanupTokens        |          0 |    0.002 |     OK | No tokens deleted                        |
2014-03-14 0:04:05 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:05:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:05:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:05:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:05:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:06:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:06:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:06:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:06:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:07:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:07:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:07:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:07:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:08:03 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:08:03 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:08:03 - INFO --> | cleanupTokens        |          0 |    0.002 |     OK | No tokens deleted                        |
2014-03-14 0:08:03 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:09:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:09:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:09:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:09:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:10:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:10:04 - INFO --> | cleanupNotifications |          0 |    0.001 |     OK | No notifications deleted                 |
2014-03-14 0:10:04 - INFO --> | cleanupTokens        |          0 |    0.002 |     OK | No tokens deleted                        |
2014-03-14 0:10:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:11:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:11:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:11:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:11:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:12:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:12:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:12:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:12:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:13:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:13:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:13:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:13:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:14:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:14:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:14:04 - INFO --> | cleanupTokens        |          0 |    0.002 |     OK | No tokens deleted                        |
2014-03-14 0:14:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:15:03 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:15:03 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:15:03 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:15:03 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:16:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:16:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:16:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:16:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:17:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:17:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:17:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:17:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:18:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:18:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:18:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:18:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:19:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:19:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:19:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:19:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:20:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:20:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:20:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:20:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:21:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:21:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:21:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:21:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:22:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:22:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:22:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:22:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:23:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:23:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:23:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:23:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:24:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:24:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:24:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:24:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:25:05 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:25:05 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:25:05 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:25:05 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:26:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:26:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:26:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:26:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:27:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:27:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:27:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:27:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:28:03 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:28:03 - INFO --> | cleanupNotifications |          0 |    0.001 |     OK | No notifications deleted                 |
2014-03-14 0:28:03 - INFO --> | cleanupTokens        |          0 |    0.002 |     OK | No tokens deleted                        |
2014-03-14 0:28:03 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:29:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:29:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:29:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:29:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:30:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:30:04 - INFO --> | cleanupNotifications |          0 |    0.001 |     OK | No notifications deleted                 |
2014-03-14 0:30:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:30:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:31:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:31:04 - INFO --> | cleanupNotifications |          0 |    0.000 |     OK | No notifications deleted                 |
2014-03-14 0:31:04 - INFO --> | cleanupTokens        |          0 |    0.002 |     OK | No tokens deleted                        |
2014-03-14 0:31:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
2014-03-14 0:32:04 - INFO --> | Process              |   Affected |  Runtime | Status | Message                                  |
2014-03-14 0:32:04 - INFO --> | cleanupNotifications |          0 |    0.001 |     OK | No notifications deleted                 |
2014-03-14 0:32:04 - INFO --> | cleanupTokens        |          0 |    0.001 |     OK | No tokens deleted                        |
2014-03-14 0:32:04 - INFO --> | purgeArchive         |          0 |    0.001 |     OK | No shares deleted                        |
